user,login_count,after_hours_logins,weekend_logins,unique_computers,device_activity,usb_connections,after_hours_usb,weekend_usb,usb_unique_computers,file_activity,after_hours_files,weekend_files,email_count,after_hours_emails,weekend_emails,attachment_count,web_activity,after_hours_web,weekend_web,O,C,E,A,N
RJM0381,364,155.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024,50.0,0.0,2396,32870,293.0,0.0,41,47,44,41,25
RKD0604,154,85.0,0.0,1,40.0,20.0,20.0,0.0,1.0,49.0,49.0,0.0,2179,17.0,0.0,389,24302,492.0,0.0,17,46,36,38,31
RKF0164,335,335.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926,302.0,0.0,1717,31730,3543.0,0.0,40,42,17,18,42
RLB0719,364,364.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,21.0,0.0,249,3460,229.0,0.0,14,18,15,40,35
RLG0856,651,370.0,2.0,1,738.0,371.0,21.0,0.0,1.0,334.0,21.0,0.0,4908,278.0,0.0,2570,58650,3118.0,0.0,18,36,42,18,26
RMS0266,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002,251.0,0.0,0,32775,2871.0,0.0,33,40,25,23,37
RMW0542,161,79.0,0.0,1,743.0,373.0,3.0,0.0,1.0,330.0,0.0,0.0,1406,41.0,0.0,0,15418,335.0,0.0,17,21,20,13,41
RNF0765,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993,0.0,0.0,0,10034,0.0,0.0,41,22,37,41,25
RNL0695,614,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029,360.0,0.0,1135,32870,4227.0,0.0,47,41,44,19,36
RNP0211,625,346.0,0.0,1,2129.0,1073.0,43.0,0.0,1.0,2638.0,72.0,0.0,4664,303.0,0.0,3417,49478,2470.0,0.0,39,15,25,40,30
ROB0272,345,345.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002,330.0,0.0,0,32870,3267.0,0.0,39,45,23,41,34
RRA0938,608,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017,385.0,0.0,2014,32870,3983.0,0.0,35,36,21,38,29
RRC0553,135,40.0,23.0,2,161.0,81.0,0.0,14.0,1.0,1342.0,0.0,202.0,675,18.0,105.0,136,7220,160.0,1140.0,40,14,24,38,29
RRP0568,649,0.0,0.0,2,757.0,381.0,0.0,0.0,1.0,1450.0,0.0,0.0,2989,40.0,0.0,1836,32870,313.0,0.0,43,50,38,18,33
RSC0089,815,440.0,37.0,27,5776.0,2896.0,175.0,124.0,1.0,865.0,45.0,43.0,3208,186.0,135.0,1897,32850,2239.0,1440.0,41,26,35,21,29
RSM0277,740,379.0,0.0,3,780.0,393.0,32.0,0.0,1.0,393.0,27.0,0.0,2993,401.0,0.0,1737,32775,3430.0,0.0,37,38,20,50,22
RTO0313,722,413.0,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5015,354.0,0.0,2682,56052,4285.0,0.0,44,45,25,17,27
RUM0880,660,380.0,4.0,2,1398.0,701.0,32.0,0.0,1.0,2199.0,66.0,0.0,5004,189.0,0.0,3869,55890,2862.0,0.0,40,37,17,38,26
RVC0232,346,157.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3068,467.0,0.0,1078,32870,4152.0,0.0,34,20,47,38,25
RVF0201,635,349.0,0.0,2,687.0,345.0,29.0,0.0,1.0,252.0,8.0,0.0,3692,507.0,0.0,1838,39444,4384.0,0.0,36,32,38,29,28
RYB0718,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,14.0,0.0,111,3460,208.0,0.0,19,18,42,13,21
RZC0746,925,222.0,241.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6893,119.0,1745.0,3457,77760,690.0,20088.0,15,38,33,43,26
SAA0999,630,0.0,0.0,2,5971.0,2992.0,325.0,0.0,1.0,8468.0,1038.0,0.0,3016,423.0,0.0,1796,31140,4340.0,0.0,20,17,34,11,36
SAB0781,622,0.0,0.0,1,733.0,369.0,0.0,0.0,1.0,1441.0,0.0,0.0,1003,0.0,0.0,874,10005,0.0,0.0,36,35,24,30,28
SAC0592,614,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,24.0,0.0,241,3460,323.0,0.0,24,18,23,42,26
SAC0687,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034,419.0,0.0,571,32870,4040.0,0.0,20,49,37,19,22
SAH0599,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,31.0,0.0,169,3460,341.0,0.0,13,22,44,18,22
SAK0375,1414,903.0,0.0,629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649,0.0,0.0,2945,39444,0.0,0.0,16,20,27,16,31
SAP0867,146,146.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138,115.0,0.0,0,23652,931.0,0.0,13,25,43,19,30
SAT0194,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649,190.0,0.0,1248,39444,1389.0,0.0,14,19,36,23,35
SBD0913,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008,125.0,0.0,728,10034,1152.0,0.0,45,16,19,19,42
SBH0537,694,0.0,53.0,1,278.0,140.0,0.0,9.0,1.0,428.0,0.0,21.0,4812,49.0,367.0,2556,55198,610.0,4576.0,34,21,14,13,33
SBK0161,707,43.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6001,705.0,0.0,3162,65740,6878.0,0.0,14,27,23,41,39
SBN0495,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5107,0.0,0.0,1817,56052,0.0,0.0,39,22,43,24,21
SBN0866,372,372.0,1.0,1,751.0,377.0,12.0,0.0,1.0,5864.0,57.0,0.0,5047,256.0,0.0,2647,56052,2709.0,0.0,41,34,41,24,22
SBN0971,449,449.0,94.0,1,350.0,176.0,12.0,33.0,1.0,577.0,24.0,138.0,434,46.0,91.0,268,4490,647.0,940.0,41,40,17,47,30
SBQ0786,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4659,0.0,0.0,1812,49335,0.0,0.0,41,17,19,44,34
SCB0534,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014,0.0,0.0,0,10034,0.0,0.0,20,18,35,22,29
SCF0608,346,165.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5377,65.0,0.0,1083,56052,641.0,0.0,35,18,42,42,36
SCP0130,459,0.0,0.0,2,1427.0,717.0,1.0,0.0,1.0,1615.0,7.0,0.0,1001,14.0,0.0,797,10034,106.0,0.0,42,18,35,32,24
SDB0106,696,18.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031,214.0,0.0,1501,32870,1658.0,0.0,35,46,26,27,37
SDF0017,346,167.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690,75.0,0.0,1264,39444,710.0,0.0,11,40,39,18,30
SDO0170,607,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5016,285.0,0.0,2911,55728,3521.0,0.0,35,47,22,45,26
SED0886,718,29.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014,63.0,0.0,596,10034,519.0,0.0,22,18,18,35,28
SEJ0677,176,78.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535,27.0,0.0,0,16720,215.0,0.0,44,39,23,36,25
SER0165,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699,542.0,0.0,0,39330,5022.0,0.0,20,15,24,17,27
SES0477,622,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005,0.0,0.0,3881,56052,0.0,0.0,38,40,13,39,29
SGB0140,728,8.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,2.0,0.0,214,3460,36.0,0.0,50,45,40,16,24
SGG0787,602,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4651,1101.0,0.0,3635,49478,11464.0,0.0,14,27,10,20,31
SGM0021,625,346.0,0.0,1,2069.0,1039.0,93.0,0.0,1.0,2596.0,165.0,0.0,3682,453.0,0.0,2135,39444,3286.0,0.0,41,12,26,41,33
SGS0268,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026,309.0,0.0,650,32870,3214.0,0.0,47,45,30,19,22
SHR0334,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,169.0,0.0,0,10034,1462.0,0.0,36,41,45,19,31
SHW0578,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,20.0,0.0,179,3460,355.0,0.0,39,42,14,49,31
SIJ0661,346,154.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4681,68.0,0.0,817,49335,443.0,0.0,40,17,14,15,21
SJC0333,457,361.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,154.0,0.0,798,10034,1398.0,0.0,22,39,31,36,29
SJF0094,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360,354.0,0.0,2141,32870,2803.0,0.0,35,19,16,44,30
SJO0209,753,374.0,0.0,3,264.0,133.0,8.0,0.0,1.0,372.0,14.0,0.0,4775,388.0,0.0,3740,50479,2757.0,0.0,39,45,18,39,35
SJW0451,346,174.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,5.0,0.0,0,3460,76.0,0.0,43,30,16,50,28
SKG0759,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002,0.0,0.0,906,10034,0.0,0.0,22,15,43,41,26
SLB0049,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6061,0.0,0.0,2460,65740,0.0,0.0,14,27,16,22,20
SLP0762,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002,0.0,0.0,360,10034,0.0,0.0,26,13,40,18,26
SLT0907,173,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,17.0,0.0,233,5017,222.0,0.0,16,15,43,27,27
SMB0804,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039,0.0,0.0,0,32870,0.0,0.0,38,10,19,36,33
SMH0291,957,1.0,251.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,7.0,123.0,111,4800,51.0,1270.0,23,22,10,24,32
SMW0084,346,159.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044,51.0,0.0,1262,32870,377.0,0.0,20,37,39,48,27
SMY0792,686,0.0,0.0,20,758.0,380.0,0.0,0.0,1.0,1209.0,0.0,0.0,3021,0.0,0.0,1664,32870,0.0,0.0,43,37,39,42,25
SNC0187,300,300.0,0.0,1,251.0,126.0,10.0,0.0,1.0,2321.0,83.0,0.0,876,114.0,0.0,523,8700,1241.0,0.0,40,41,42,30,27
SNS0129,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717,391.0,0.0,1582,39444,4015.0,0.0,26,10,43,35,30
SOB0360,890,568.0,0.0,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436,0.0,0.0,0,25764,0.0,0.0,42,22,40,16,32
SOB0586,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,24.0,0.0,0,3460,334.0,0.0,45,35,23,24,30
SOF0808,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027,664.0,0.0,1026,32870,7745.0,0.0,45,40,38,22,27
SOG0411,346,154.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003,70.0,0.0,2031,32870,615.0,0.0,26,19,21,24,23
SPA0141,688,414.0,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3635,405.0,0.0,2507,37368,4608.0,0.0,43,22,10,21,29
SRH0155,742,402.0,27.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3892,628.0,132.0,2203,41040,5438.0,1368.0,34,14,37,45,28
SRS0231,346,171.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024,417.0,0.0,621,32870,4047.0,0.0,17,44,36,32,26
SSG0250,626,156.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015,71.0,0.0,2287,32775,325.0,0.0,35,40,20,36,25
SSH0799,737,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001,0.0,0.0,1323,32870,0.0,0.0,23,18,31,31,40
SSJ0784,908,90.0,210.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291,0.0,293.0,654,13137,330.0,2987.0,19,39,12,45,34
SSR0278,196,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688,89.0,0.0,0,18620,770.0,0.0,34,32,45,15,24
SSS0345,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,133.0,0.0,0,10034,1397.0,0.0,40,21,38,16,20
SVL0803,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033,0.0,0.0,649,32870,0.0,0.0,27,35,20,36,32
SVL0940,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991,296.0,0.0,983,32870,3612.0,0.0,15,42,26,15,34
SVS0871,738,358.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5038,157.0,0.0,3635,56052,2042.0,0.0,23,15,34,28,33
SXM0895,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003,47.0,0.0,188,10034,474.0,0.0,14,18,15,33,25
TAC0300,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,10.0,0.0,0,3450,50.0,0.0,15,38,18,18,36
TAP0551,417,113.0,1.0,3,10.0,5.0,5.0,1.0,1.0,21.0,21.0,0.0,1960,40.0,0.0,1285,21377,514.0,6.0,25,17,27,20,22
TBT0461,346,161.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,8.0,0.0,150,3460,85.0,0.0,43,42,13,30,28
TCD0009,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674,0.0,0.0,1612,39444,0.0,0.0,44,28,44,38,23
TDG0962,747,360.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,51.0,0.0,187,3450,488.0,0.0,42,40,36,26,21
TDJ0998,622,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013,464.0,0.0,1046,32870,4901.0,0.0,34,40,10,42,36
TDS0984,836,438.0,161.0,39,346.0,174.0,8.0,31.0,1.0,3378.0,63.0,655.0,3735,187.0,694.0,678,40850,1928.0,7600.0,39,39,15,40,38
TEB0251,636,148.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029,34.0,0.0,1565,32870,278.0,0.0,44,50,22,13,36
TEM0093,247,247.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158,223.0,0.0,725,23465,2181.0,0.0,28,24,45,14,30
TEM0977,346,167.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694,52.0,0.0,0,39444,732.0,0.0,22,19,40,45,29
TET0621,469,163.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5032,45.0,0.0,4136,56052,521.0,0.0,30,37,44,32,27
THD0448,346,163.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,9.0,0.0,68,3460,67.0,0.0,41,32,29,38,32
THR0873,370,362.0,1.0,2,5466.0,2742.0,115.0,0.0,1.0,8525.0,277.0,0.0,5032,259.0,0.0,3447,58820,2804.0,0.0,37,44,21,40,38
TIW0299,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,3.0,0.0,143,3460,53.0,0.0,34,19,19,12,31
TJB0302,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,4.0,0.0,76,3460,45.0,0.0,42,47,24,40,29
TJD0996,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015,446.0,0.0,2149,32870,4529.0,0.0,34,22,42,16,32
TJG0582,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,25.0,0.0,0,3450,327.0,0.0,42,50,18,15,29
TLH0648,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,280.0,0.0,0,10034,2889.0,0.0,32,35,18,24,26
TLK0993,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014,879.0,0.0,0,32870,9292.0,0.0,41,36,40,35,22
TLM0797,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009,0.0,0.0,2452,32870,0.0,0.0,43,42,34,23,36
TMA0069,346,164.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057,82.0,0.0,1091,32870,463.0,0.0,33,38,42,14,33
TNM0961,477,265.0,0.0,3,984.0,494.0,56.0,0.0,1.0,526.0,41.0,0.0,247,38.0,0.0,178,2525,399.0,0.0,37,50,39,17,32
TOR0193,639,3.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640,204.0,0.0,2785,39330,1671.0,0.0,30,40,25,45,30
TPH0474,346,169.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,10.0,0.0,0,3460,86.0,0.0,44,39,14,21,35
TQS0212,352,349.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4661,399.0,0.0,2300,49478,2673.0,0.0,14,42,45,20,27
TRK0914,345,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002,460.0,0.0,1139,32870,5504.0,0.0,40,19,14,33,30
TSB0437,346,163.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020,15.0,0.0,234,10034,112.0,0.0,26,23,16,30,26
TSG0906,608,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008,46.0,0.0,845,10005,477.0,0.0,41,21,40,28,28
TSM0363,1397,905.0,0.0,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3629,0.0,0.0,1469,39400,0.0,0.0,34,19,20,39,33
TSM0927,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096,548.0,0.0,1343,32870,5250.0,0.0,33,21,10,37,26
TSR0676,619,159.0,0.0,1,1424.0,716.0,6.0,0.0,1.0,532.0,3.0,0.0,3015,45.0,0.0,1556,34600,406.0,0.0,43,40,26,19,33
TTD1000,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,368.0,0.0,1085,32870,4381.0,0.0,34,34,24,40,29
TUC0632,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019,291.0,0.0,0,10034,2911.0,0.0,38,44,10,13,31
TVS0006,630,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8994,0.0,0.0,7259,98610,0.0,0.0,43,43,37,20,41
TVS0050,806,449.0,7.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6253,876.0,0.0,3063,65740,11146.0,0.0,40,38,18,30,29
TYB0779,616,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989,0.0,0.0,830,10034,0.0,0.0,24,20,35,36,34
UAD0771,647,0.0,0.0,2,1384.0,696.0,0.0,0.0,1.0,1873.0,0.0,0.0,996,0.0,0.0,540,10034,0.0,0.0,46,34,15,30,31
UBF0645,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005,292.0,0.0,0,10005,2864.0,0.0,34,20,34,23,31
UCH0519,279,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812,0.0,0.0,255,8091,0.0,0.0,33,40,20,47,28
UCS0227,346,164.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048,407.0,0.0,0,32870,4176.0,0.0,22,32,41,35,34
UFK0208,704,354.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709,374.0,0.0,1848,49478,2595.0,0.0,18,34,22,23,30
UIR0043,1430,1269.0,0.0,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720,435.0,0.0,1267,39375,3736.0,0.0,19,37,23,38,32
UJC0737,346,156.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4987,52.0,0.0,2245,56052,507.0,0.0,16,12,12,38,25
USH0199,349,349.0,0.0,4,222.0,112.0,9.0,0.0,1.0,142.0,1.0,0.0,3052,286.0,0.0,1864,32870,3093.0,0.0,44,39,46,36,25
VAA0087,691,357.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011,184.0,0.0,1894,32870,1869.0,0.0,36,44,42,18,23
VCC0396,698,210.0,3.0,2,1433.0,719.0,54.0,0.0,1.0,1616.0,177.0,0.0,3021,476.0,0.0,2431,32870,4767.0,0.0,21,45,16,37,23
VCY0751,620,174.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5021,128.0,0.0,3920,56052,504.0,0.0,37,24,39,19,25
VEB0935,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011,351.0,0.0,0,32870,3782.0,0.0,46,37,39,20,32
VFM0814,476,5.0,0.0,2,180.0,90.0,19.0,0.0,1.0,122.0,23.0,0.0,2110,560.0,0.0,504,22800,5331.0,0.0,46,45,44,19,28
VIA0063,346,171.0,0.0,1,5488.0,2751.0,17.0,0.0,1.0,8524.0,44.0,0.0,4701,94.0,0.0,954,49478,912.0,0.0,40,34,19,50,33
VLB0647,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018,312.0,0.0,674,10034,2913.0,0.0,48,40,42,47,24
VMJ0147,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4711,415.0,0.0,3880,49478,3360.0,0.0,23,28,37,22,24
VMJ0546,616,159.0,0.0,1,1410.0,709.0,8.0,0.0,1.0,3373.0,15.0,0.0,3016,84.0,0.0,2451,32870,563.0,0.0,20,37,29,39,26
VSA0230,560,155.0,0.0,3,194.0,98.0,6.0,0.0,1.0,389.0,27.0,0.0,2587,323.0,0.0,1385,28120,3661.0,0.0,47,15,25,14,29
VSS0154,213,0.0,0.0,1,922.0,462.0,5.0,0.0,1.0,405.0,6.0,0.0,2301,162.0,0.0,1417,24506,1813.0,0.0,43,49,10,40,30
VTT0385,379,170.0,0.0,32,5470.0,2743.0,28.0,0.0,1.0,409.0,3.0,0.0,2964,49.0,0.0,623,32870,437.0,0.0,14,26,17,36,28
WAB0143,254,254.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211,233.0,0.0,0,24130,2392.0,0.0,43,43,24,22,33
WAS0254,617,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3052,159.0,0.0,1174,32870,1708.0,0.0,43,37,16,18,35
WBC0192,653,359.0,0.0,3,266.0,134.0,13.0,0.0,1.0,415.0,20.0,0.0,4704,677.0,0.0,4040,51900,5396.0,0.0,47,36,39,39,27
WBC0315,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5019,303.0,0.0,1898,55728,2672.0,0.0,40,37,40,45,24
WDD0366,1450,774.0,0.0,570,12.0,6.0,6.0,0.0,1.0,6.0,6.0,0.0,3215,0.0,0.0,1738,34850,102.0,0.0,43,42,17,19,28
WDO0870,438,421.0,3.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4628,204.0,0.0,891,58820,3098.0,0.0,23,21,14,13,25
WDV0573,491,91.0,6.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,58.0,0.0,243,3114,344.0,0.0,48,36,13,31,33
WGR0833,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,46.0,0.0,0,3460,683.0,0.0,38,46,24,38,42
WGS0516,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006,0.0,0.0,0,10034,0.0,0.0,11,20,39,20,29
WIF0691,616,5.0,0.0,2,5455.0,2732.0,273.0,0.0,1.0,8267.0,980.0,0.0,3013,478.0,0.0,609,34600,4351.0,0.0,33,39,37,30,24
WIQ0567,798,0.0,174.0,1,867.0,437.0,0.0,78.0,1.0,1955.0,1.0,371.0,3876,47.0,799.0,2824,41990,548.0,8835.0,25,41,10,47,39
WJD0576,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,30.0,0.0,59,3460,321.0,0.0,40,20,23,38,26
WKD0013,407,46.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6076,330.0,0.0,1270,65740,3852.0,0.0,42,36,40,27,34
WKF0012,346,346.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056,289.0,0.0,2412,65740,2747.0,0.0,37,44,20,45,23
WLV0566,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007,56.0,0.0,557,32870,278.0,0.0,10,19,38,24,39
WNB0908,608,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,67.0,0.0,578,10034,494.0,0.0,38,38,38,22,23
WPE0538,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007,95.0,0.0,979,10005,737.0,0.0,21,16,23,22,35
WPR0368,1735,1062.0,325.0,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4534,0.0,820.0,879,48533,0.0,8778.0,48,34,40,17,31
WRM0963,324,179.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,24.0,0.0,119,1740,266.0,0.0,17,23,43,31,22
WSR0241,421,162.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3349,56.0,0.0,2065,32870,524.0,0.0,35,27,15,25,29
WTF0387,346,154.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034,39.0,0.0,1117,32775,376.0,0.0,40,23,40,25,24
WTR0563,346,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992,47.0,0.0,0,32870,314.0,0.0,47,45,46,15,31
