id,date,user,pc,filename,activity,content
FIL0001967,01/09/2026 16:54:58,USR0012,PC-USR0012-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0001968,01/09/2026 15:57:13,USR0012,PC-USR0012-01,C:\Documents\work_doc_29.docx,File Open,Sample content
FIL0001969,01/09/2026 12:21:13,USR0012,PC-USR0012-01,C:\Documents\work_doc_13.docx,File Open,Sample content
FIL0001970,01/09/2026 14:12:54,USR0013,PC-USR0013-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0001971,01/09/2026 15:27:31,USR0013,PC-USR0013-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0001972,01/09/2026 12:25:19,USR0013,PC-USR0013-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0001973,01/09/2026 12:21:05,USR0013,PC-USR0013-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0001974,01/09/2026 13:20:10,USR0013,PC-USR0013-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0001975,01/09/2026 11:13:08,USR0013,PC-USR0013-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0001976,01/09/2026 12:53:19,USR0013,PC-USR0013-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0001977,01/09/2026 14:46:11,USR0013,PC-USR0013-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0001978,01/09/2026 16:48:39,USR0013,PC-USR0013-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0001979,01/09/2026 12:45:16,USR0013,PC-USR0013-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0001980,01/09/2026 15:22:28,USR0013,PC-USR0013-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0001981,01/09/2026 14:35:15,USR0013,PC-USR0013-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0001982,01/09/2026 12:22:11,USR0013,PC-USR0013-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0001983,01/09/2026 16:00:43,USR0013,PC-USR0013-01,C:\Documents\work_doc_25.docx,File Open,Sample content
FIL0001984,01/09/2026 13:00:27,USR0013,PC-USR0013-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0001985,01/09/2026 10:09:12,USR0013,PC-USR0013-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0001986,01/09/2026 10:20:17,USR0013,PC-USR0013-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0001987,01/09/2026 09:40:21,USR0014,PC-USR0014-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0001988,01/09/2026 16:48:17,USR0014,PC-USR0014-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0001989,01/09/2026 14:03:55,USR0014,PC-USR0014-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0001990,01/09/2026 13:15:54,USR0014,PC-USR0014-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0001991,01/09/2026 16:06:52,USR0014,PC-USR0014-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0001992,01/09/2026 11:36:35,USR0014,PC-USR0014-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0001993,01/09/2026 09:09:45,USR0014,PC-USR0014-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0001994,01/09/2026 13:41:16,USR0014,PC-USR0014-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0001995,01/09/2026 10:50:50,USR0014,PC-USR0014-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0001996,01/09/2026 10:43:24,USR0014,PC-USR0014-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0001997,01/09/2026 12:43:26,USR0014,PC-USR0014-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0001998,01/09/2026 11:51:56,USR0015,PC-USR0015-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0001999,01/09/2026 11:23:46,USR0015,PC-USR0015-01,C:\Documents\work_doc_22.docx,File Open,Sample content
FIL0002000,01/09/2026 11:22:29,USR0015,PC-USR0015-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0002001,01/09/2026 10:22:01,USR0015,PC-USR0015-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0002002,01/09/2026 12:12:22,USR0015,PC-USR0015-01,C:\Documents\work_doc_39.docx,File Open,Sample content
FIL0002003,01/09/2026 13:34:03,USR0015,PC-USR0015-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0002004,01/09/2026 15:04:32,USR0015,PC-USR0015-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0002005,01/09/2026 12:48:00,USR0015,PC-USR0015-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0002006,01/09/2026 12:17:09,USR0015,PC-USR0015-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0002007,01/09/2026 16:34:23,USR0015,PC-USR0015-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0002008,01/09/2026 11:52:55,USR0015,PC-USR0015-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0002009,01/09/2026 09:04:45,USR0015,PC-USR0015-01,C:\Documents\work_doc_16.docx,File Open,Sample content
FIL0002010,01/09/2026 12:57:37,USR0015,PC-USR0015-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0002011,01/09/2026 12:00:36,USR0015,PC-USR0015-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0002012,01/09/2026 13:00:03,USR0015,PC-USR0015-01,C:\Documents\work_doc_16.docx,File Open,Sample content
FIL0002013,01/09/2026 16:59:52,USR0015,PC-USR0015-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0002014,01/09/2026 14:35:19,USR0015,PC-USR0015-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0002015,01/09/2026 09:06:57,USR0015,PC-USR0015-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0002016,01/09/2026 09:56:21,USR0015,PC-USR0015-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0002017,01/09/2026 14:47:00,USR0015,PC-USR0015-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0002018,01/09/2026 16:31:55,USR0016,PC-USR0016-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0002019,01/09/2026 15:03:55,USR0016,PC-USR0016-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0002020,01/09/2026 15:28:42,USR0016,PC-USR0016-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0002021,01/09/2026 13:46:58,USR0016,PC-USR0016-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0002022,01/09/2026 09:21:43,USR0016,PC-USR0016-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0002023,01/09/2026 09:42:52,USR0016,PC-USR0016-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0002024,01/09/2026 16:34:18,USR0016,PC-USR0016-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0002025,01/09/2026 11:09:52,USR0016,PC-USR0016-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0002026,01/09/2026 15:13:16,USR0016,PC-USR0016-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0002027,01/09/2026 15:21:05,USR0016,PC-USR0016-01,C:\Documents\work_doc_35.docx,File Open,Sample content
FIL0002028,01/09/2026 16:15:27,USR0017,PC-USR0017-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0002029,01/09/2026 13:36:31,USR0017,PC-USR0017-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0002030,01/09/2026 15:41:39,USR0017,PC-USR0017-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0002031,01/09/2026 09:46:46,USR0017,PC-USR0017-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0002032,01/09/2026 10:36:52,USR0017,PC-USR0017-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0002033,01/09/2026 15:35:36,USR0018,PC-USR0018-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0002034,01/09/2026 14:57:44,USR0018,PC-USR0018-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0002035,01/09/2026 12:13:58,USR0018,PC-USR0018-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0002036,01/09/2026 14:39:48,USR0018,PC-USR0018-01,C:\Documents\work_doc_29.docx,File Open,Sample content
FIL0002037,01/09/2026 13:31:56,USR0018,PC-USR0018-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0002038,01/09/2026 10:18:32,USR0018,PC-USR0018-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0002039,01/09/2026 10:38:11,USR0018,PC-USR0018-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0002040,01/09/2026 09:55:32,USR0018,PC-USR0018-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0002041,01/09/2026 12:33:56,USR0018,PC-USR0018-01,C:\Documents\work_doc_9.docx,File Open,Sample content
FIL0002042,01/09/2026 15:22:27,USR0018,PC-USR0018-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0002043,01/09/2026 16:34:40,USR0018,PC-USR0018-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0002044,01/09/2026 15:34:56,USR0018,PC-USR0018-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0002045,01/09/2026 11:24:25,USR0018,PC-USR0018-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0002046,01/09/2026 10:24:46,USR0018,PC-USR0018-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0002047,01/09/2026 09:13:33,USR0019,PC-USR0019-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0002048,01/09/2026 13:41:55,USR0019,PC-USR0019-01,C:\Documents\work_doc_45.docx,File Open,Sample content
FIL0002049,01/09/2026 16:56:14,USR0019,PC-USR0019-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0002050,01/09/2026 11:13:57,USR0019,PC-USR0019-01,C:\Documents\work_doc_9.docx,File Open,Sample content
FIL0002051,01/09/2026 11:16:10,USR0019,PC-USR0019-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0002052,01/09/2026 12:28:55,USR0019,PC-USR0019-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0002053,01/09/2026 12:25:32,USR0019,PC-USR0019-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0002054,01/09/2026 10:10:21,USR0019,PC-USR0019-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0002055,01/09/2026 10:18:21,USR0019,PC-USR0019-01,C:\Documents\work_doc_9.docx,File Open,Sample content
FIL0002056,01/09/2026 16:52:34,USR0019,PC-USR0019-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0002057,01/09/2026 16:22:39,USR0019,PC-USR0019-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0002058,01/09/2026 13:16:29,USR0019,PC-USR0019-01,C:\Documents\work_doc_19.docx,File Open,Sample content
FIL0002059,01/09/2026 10:28:27,USR0019,PC-USR0019-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0002060,01/09/2026 12:17:17,USR0019,PC-USR0019-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0002061,01/09/2026 09:22:29,USR0019,PC-USR0019-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0002062,01/09/2026 13:42:46,USR0019,PC-USR0019-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0002063,01/09/2026 15:44:20,USR0019,PC-USR0019-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0002064,01/09/2026 14:13:11,USR0019,PC-USR0019-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0002065,01/09/2026 12:40:08,USR0019,PC-USR0019-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0002066,01/09/2026 13:53:17,USR0019,PC-USR0019-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0002067,01/09/2026 12:38:12,USR0020,PC-USR0020-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0002068,01/09/2026 14:55:53,USR0020,PC-USR0020-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0002069,01/09/2026 15:24:46,USR0020,PC-USR0020-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0002070,01/09/2026 14:16:56,USR0020,PC-USR0020-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0002071,01/09/2026 12:16:58,USR0020,PC-USR0020-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0002072,01/09/2026 10:50:09,USR0020,PC-USR0020-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0002073,01/09/2026 15:33:35,USR0020,PC-USR0020-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0002074,01/09/2026 10:00:30,USR0020,PC-USR0020-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0002075,01/09/2026 15:45:40,USR0020,PC-USR0020-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0002076,01/09/2026 12:11:03,USR0020,PC-USR0020-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0002077,01/09/2026 16:02:40,USR0020,PC-USR0020-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0002078,01/09/2026 09:31:40,USR0020,PC-USR0020-01,C:\Documents\work_doc_50.docx,File Open,Sample content
FIL0002079,01/09/2026 10:29:47,USR0020,PC-USR0020-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0002080,01/09/2026 11:15:45,USR0020,PC-USR0020-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0002081,01/09/2026 14:21:58,USR0020,PC-USR0020-01,C:\Documents\work_doc_34.docx,File Open,Sample content
FIL0002082,01/09/2026 10:05:41,USR0020,PC-USR0020-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0002083,01/09/2026 16:40:55,USR0021,PC-USR0021-01,C:\Documents\work_doc_43.docx,File Open,Sample content
FIL0002084,01/09/2026 12:03:39,USR0021,PC-USR0021-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0002085,01/09/2026 16:35:01,USR0021,PC-USR0021-01,C:\Documents\work_doc_16.docx,File Open,Sample content
FIL0002086,01/09/2026 12:16:25,USR0021,PC-USR0021-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0002087,01/09/2026 15:10:03,USR0021,PC-USR0021-01,C:\Documents\work_doc_46.docx,File Open,Sample content
FIL0002088,01/09/2026 16:21:13,USR0021,PC-USR0021-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0002089,01/09/2026 10:52:38,USR0021,PC-USR0021-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0002090,01/09/2026 12:35:59,USR0021,PC-USR0021-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0002091,01/09/2026 10:32:53,USR0021,PC-USR0021-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0002092,01/09/2026 12:56:58,USR0021,PC-USR0021-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0002093,01/09/2026 14:00:28,USR0021,PC-USR0021-01,C:\Documents\work_doc_16.docx,File Open,Sample content
FIL0002094,01/09/2026 13:34:40,USR0021,PC-USR0021-01,C:\Documents\work_doc_21.docx,File Open,Sample content
FIL0002095,01/09/2026 14:00:23,USR0021,PC-USR0021-01,C:\Documents\work_doc_3.docx,File Open,Sample content
FIL0002096,01/09/2026 15:32:07,USR0021,PC-USR0021-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0002097,01/09/2026 10:43:05,USR0021,PC-USR0021-01,C:\Documents\work_doc_17.docx,File Open,Sample content
FIL0002098,01/09/2026 15:08:29,USR0021,PC-USR0021-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0002099,01/09/2026 14:25:49,USR0021,PC-USR0021-01,C:\Documents\work_doc_41.docx,File Open,Sample content
FIL0002100,01/09/2026 15:10:04,USR0021,PC-USR0021-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0002101,01/09/2026 15:59:10,USR0021,PC-USR0021-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0002102,01/09/2026 13:54:49,USR0022,PC-USR0022-01,C:\Documents\work_doc_31.docx,File Open,Sample content
FIL0002103,01/09/2026 09:32:01,USR0022,PC-USR0022-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0002104,01/09/2026 16:02:37,USR0022,PC-USR0022-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0002105,01/09/2026 16:33:41,USR0022,PC-USR0022-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0002106,01/09/2026 16:17:46,USR0022,PC-USR0022-01,C:\Documents\work_doc_13.docx,File Open,Sample content
FIL0002107,01/09/2026 15:44:18,USR0022,PC-USR0022-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0002108,01/09/2026 14:17:11,USR0022,PC-USR0022-01,C:\Documents\work_doc_44.docx,File Open,Sample content
FIL0002109,01/09/2026 13:43:29,USR0022,PC-USR0022-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0002110,01/09/2026 11:24:39,USR0022,PC-USR0022-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0002111,01/09/2026 16:08:21,USR0023,PC-USR0023-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0002112,01/09/2026 13:11:54,USR0023,PC-USR0023-01,C:\Documents\work_doc_15.docx,File Open,Sample content
FIL0002113,01/09/2026 09:08:10,USR0023,PC-USR0023-01,C:\Documents\work_doc_42.docx,File Open,Sample content
FIL0002114,01/09/2026 16:59:59,USR0023,PC-USR0023-01,C:\Documents\work_doc_12.docx,File Open,Sample content
FIL0002115,01/09/2026 16:44:58,USR0023,PC-USR0023-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0002116,01/09/2026 11:07:43,USR0023,PC-USR0023-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0002117,01/09/2026 13:52:20,USR0024,PC-USR0024-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0002118,01/09/2026 11:00:32,USR0024,PC-USR0024-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0002119,01/09/2026 13:39:47,USR0024,PC-USR0024-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0002120,01/09/2026 14:15:50,USR0024,PC-USR0024-01,C:\Documents\work_doc_33.docx,File Open,Sample content
FIL0002121,01/09/2026 14:05:58,USR0024,PC-USR0024-01,C:\Documents\work_doc_37.docx,File Open,Sample content
FIL0002122,01/09/2026 13:02:23,USR0024,PC-USR0024-01,C:\Documents\work_doc_26.docx,File Open,Sample content
FIL0002123,01/09/2026 13:48:43,USR0024,PC-USR0024-01,C:\Documents\work_doc_23.docx,File Open,Sample content
FIL0002124,01/09/2026 12:44:16,USR0024,PC-USR0024-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0002125,01/09/2026 13:34:50,USR0025,PC-USR0025-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0002126,01/09/2026 15:18:48,USR0025,PC-USR0025-01,C:\Documents\work_doc_47.docx,File Open,Sample content
FIL0002127,01/09/2026 12:59:10,USR0025,PC-USR0025-01,C:\Documents\work_doc_30.docx,File Open,Sample content
FIL0002128,01/09/2026 14:19:05,USR0025,PC-USR0025-01,C:\Documents\work_doc_5.docx,File Open,Sample content
FIL0002129,01/09/2026 14:27:23,USR0025,PC-USR0025-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0002130,01/09/2026 16:29:03,USR0025,PC-USR0025-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0002131,01/09/2026 14:52:24,USR0025,PC-USR0025-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0002132,01/09/2026 15:25:56,USR0025,PC-USR0025-01,C:\Documents\work_doc_49.docx,File Open,Sample content
FIL0002133,01/09/2026 10:34:03,USR0025,PC-USR0025-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0002134,01/09/2026 11:28:51,USR0025,PC-USR0025-01,C:\Documents\work_doc_38.docx,File Open,Sample content
FIL0002135,01/09/2026 11:01:02,USR0025,PC-USR0025-01,C:\Documents\work_doc_36.docx,File Open,Sample content
FIL0002136,01/12/2026 12:56:10,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0002137,01/12/2026 14:13:34,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0002138,01/12/2026 16:53:46,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_20.docx,File Open,Sample content
FIL0002139,01/12/2026 12:35:14,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_10.docx,File Open,Sample content
FIL0002140,01/12/2026 15:48:51,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_11.docx,File Open,Sample content
FIL0002141,01/12/2026 11:21:03,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_28.docx,File Open,Sample content
FIL0002142,01/12/2026 12:19:33,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_14.docx,File Open,Sample content
FIL0002143,01/12/2026 16:15:57,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_48.docx,File Open,Sample content
FIL0002144,01/12/2026 11:57:14,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_1.docx,File Open,Sample content
FIL0002145,01/12/2026 10:16:57,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_27.docx,File Open,Sample content
FIL0002146,01/12/2026 13:27:30,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0002147,01/12/2026 09:15:33,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0002148,01/12/2026 14:47:18,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_6.docx,File Open,Sample content
FIL0002149,01/12/2026 14:44:10,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0002150,01/12/2026 12:37:31,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_7.docx,File Open,Sample content
FIL0002151,01/12/2026 09:52:57,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_8.docx,File Open,Sample content
FIL0002152,01/12/2026 09:17:48,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_18.docx,File Open,Sample content
FIL0002153,01/12/2026 12:13:02,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_24.docx,File Open,Sample content
FIL0002154,01/12/2026 09:37:34,AAE0190,PC-AAE0190-01,C:\Documents\work_doc_4.docx,File Open,Sample content
FIL0002155,01/12/2026 15:15:34,USR0002,PC-USR0002-01,C:\Documents\work_doc_13.docx,File Open,Sample content
FIL0002156,01/12/2026 15:24:26,USR0002,PC-USR0002-01,C:\Documents\work_doc_37.docx,File Open,Sample content
